"","age_grp","region","future_decision_role","num_hh_vehicles","household_members_1","household_members_2","household_members_3","household_members_4","modes_used_1","modes_used_2","modes_used_3","modes_used_4","modes_used_5","modes_used_6","modes_used_7","modes_used_8","modes_used_9","modes_used_10","modes_used_11","modes_used_12","autonomous_aware","autonomous_att_1","autonomous_att_2","autonomous_att_3","autonomous_att_4","autonomous_att_5","autonomous_att_7","autonomous_att_8","autonomous_hhveh","autonomous_rideshare","autonomous_pooled","autonomous_pref","housing","income","gender","employment","student","education","license","drive_freq","transit_freq","tnc_freq","job_type","work_mode","work_distance","work_days","school_mode","school_distance","ethnicity","race_1","race_2","race_3","race_4","race_5","race_6","race_7"
"110","1",3,2,2,2,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,3,4,1,1,1,1,1,1,3,1,"2","0",1,4,"2","0",1,0,0,1,"1",2,7,"6",0,"1",0,0,0,0,1,0,0
"111","2",5,3,3,0,0,1,3,"0","0","1","0","0","0","1","0","0","0","0","0","2",4,3,3,2,1,3,4,2,2,2,3,1,"4","0",1,4,"3","0",1,0,0,1,"1",5,5,"6",0,"1",0,0,0,0,1,0,0
"112","2",1,1,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,3,2,2,3,3,2,1,2,1,"2","0",1,4,"2","0",1,0,0,1,"1",15,4,"6",0,"1",0,0,0,0,1,0,0
"113","3",1,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,4,1,1,1,1,1,1,2,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"114","2",2,1,1,0,0,0,1,"1","0","0","0","0","1","0","0","0","0","0","0","3",1,3,1,4,1,1,1,1,1,1,2,5,"2","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"115","2",2,1,1,1,1,0,2,"0","1","1","1","1","1","1","0","0","0","1","0","2",3,2,3,2,3,1,1,2,2,3,3,6,"2","0",5,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"116","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,3,1,2,3,3,2,2,3,3,1,"4","0",1,4,"4","0",1,0,0,1,"1",10,4,"6",0,"1",0,0,0,0,1,0,0
"117","2",5,1,1,0,0,0,2,"0","1","0","0","0","0","0","0","0","0","0","0","1",1,2,4,2,2,3,1,2,2,2,3,1,"3","1",1,4,"4","0",1,0,0,1,"1",2,6,"6",0,"1",0,0,0,0,1,0,0
"118","2",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,3,3,3,2,2,3,2,2,"3","0",1,4,"4","0",1,0,0,1,"1",2,4,"6",0,"1",0,1,0,0,0,0,0
"119","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","1","0","0","0","0","2",4,1,2,1,4,2,4,2,1,4,4,1,"3","1",1,4,"3","0",1,0,0,1,"1",15,5,"6",0,"1",0,0,0,0,0,0,1
"120","2",5,2,2,0,1,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,2,4,3,2,2,4,1,2,2,2,5,"4","0",1,4,"3","0",1,0,0,1,"1",7,5,"6",0,"1",0,1,0,0,0,0,0
"121","2",2,2,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","1","0","1",2,3,1,2,2,2,1,2,2,1,2,1,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"122","1",5,1,1,0,0,0,1,"0","0","1","1","0","0","1","1","0","0","0","0","3",3,1,4,1,3,3,4,3,2,2,4,6,"4","0",1,4,"4","0",1,0,1,1,"1",1.4,5,"6",0,"1",0,0,0,0,1,0,0
"123","2",2,2,3,0,0,0,3,"0","0","1","1","0","0","0","0","0","0","0","0","2",3,3,2,3,1,1,1,1,1,1,2,2,"3","0",1,4,"2","0",1,10,0,1,"4",28,5,"6",0,"1",0,0,0,0,1,0,0
"124","2",1,3,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,4,1,4,1,1,1,2,2,1,3,1,"2","0",1,4,"2","0",1,0,0,1,"1",6,5,"6",0,"0",0,0,0,0,0,0,1
"125","2",2,2,3,0,0,1,3,"0","0","0","1","1","1","1","1","0","0","1","0","1",4,2,4,1,4,1,4,2,3,3,2,1,"4","0",1,4,"4","0",1,0,0,1,"1",6.5,5,"6",0,"1",0,1,0,0,0,0,0
"126","3",1,1,1,0,0,0,1,"0","0","0","1","0","0","0","0","0","0","0","0","2",1,2,3,2,1,1,2,1,2,2,3,2,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"127","2",5,3,2,2,1,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",3,4,1,1,1,3,2,2,2,3,3,1,"4","0",1,4,"3","0",1,0,0,1,"1",20,5,"6",0,"1",0,1,0,0,0,0,0
"128","2",2,2,1,0,0,0,1,"0","0","0","0","0","1","1","0","0","0","0","0","1",4,3,4,3,4,1,1,2,2,2,2,2,"2","1",1,4,"3","0",1,0,1,4,"6",0,0,"6",0,"1",0,0,0,0,0,1,0
"129","2",2,1,4,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,4,4,3,3,3,4,2,2,2,3,1,"2","0",1,4,"1","0",1,0,0,1,"1",6,5,"6",0,"0",0,0,0,0,0,1,0
"130","2",6,3,1,0,1,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","1",4,4,4,4,4,4,4,2,2,4,2,7,"2","1",5,4,"3","0",1,6,8,4,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"131","1",2,3,1,2,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,2,2,2,1,2,2,2,2,3,5,"3","0",1,4,"4","0",2,0,0,1,"3",3,5,"6",0,"1",0,0,0,0,1,0,0
"132","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","3",1,4,1,4,1,1,1,1,1,1,3,1,"2","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"133","3",2,1,3,0,0,0,3,"0","0","1","0","0","0","0","0","0","0","0","0","3",4,2,3,1,3,4,3,3,3,3,2,1,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"134","2",5,2,2,0,0,0,2,"0","0","1","0","1","1","1","1","0","0","0","0","3",3,3,3,2,3,1,2,2,2,1,3,2,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"135","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,4,4,2,1,2,3,1,3,2,1,2,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,0,1,0
"136","2",5,1,2,0,0,0,2,"0","1","1","0","1","1","1","1","0","0","0","0","2",2,4,3,2,2,1,2,2,1,1,3,1,"4","1",1,4,"4","0",2,10,1,1,"4",4.5,5,"6",0,"1",0,0,0,0,1,0,0
"137","1",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","1","1",4,1,4,1,2,1,3,3,3,3,3,6,"4","0",1,4,"4","0",1,0,0,1,"1",40,5,"6",0,"1",0,0,0,0,1,0,0
"138","3",2,3,3,0,0,0,2,"0","0","1","1","0","0","0","0","0","0","0","0","2",4,1,4,1,4,4,4,3,3,2,1,1,"4","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"139","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,4,1,3,1,1,1,1,1,2,2,1,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"140","2",5,2,3,0,0,2,2,"0","0","1","1","0","1","1","1","0","0","0","0","2",4,3,3,1,2,4,4,3,2,2,4,1,"4","0",1,4,"2","0",1,0,0,1,"1",22,5,"6",0,"1",0,0,0,0,1,0,0
"141","3",2,3,2,0,0,0,2,"0","0","1","0","1","1","1","1","0","0","0","0","3",4,1,4,1,1,1,4,3,3,4,3,6,"4","0",4,4,"4","0",2,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"142","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,2,4,1,1,2,4,2,2,1,3,8,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"143","2",2,2,2,1,2,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,3,2,2,2,2,2,1,2,2,2,1,"4","0",1,4,"4","0",1,0,0,1,"1",6,5,"6",0,"1",0,0,0,0,1,0,0
"144","2",2,1,3,1,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,1,3,2,2,2,2,2,2,4,1,"3","1",5,4,"1","0",4,0,0,2,"2",30,5,"6",0,"0",0,0,0,0,1,0,0
"145","2",5,2,1,0,0,2,1,"0","1","0","0","0","1","1","0","0","0","0","0","3",3,2,3,1,3,3,3,3,3,2,2,1,"4","0",1,4,"4","0",1,0,5,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"146","2",5,3,2,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","2",4,3,4,1,4,1,4,2,2,2,4,1,"4","1",1,4,"4","0",1,0,0,1,"1",35,5,"6",0,"1",0,0,0,0,1,0,0
"147","2",5,3,3,0,0,0,2,"0","0","1","0","0","1","1","0","0","0","0","0","3",3,4,4,3,2,1,1,2,2,1,1,1,"4","0",1,4,"3","0",1,0,1,1,"1",4,5,"6",0,"1",0,0,0,0,1,0,0
"148","2",2,1,1,0,0,0,3,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,3,2,2,1,3,3,2,2,3,3,1,"2","1",1,3,"3","0",1,0,0,1,"1",19,5,"6",0,"1",0,0,1,0,1,0,0
"149","3",6,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,2,2,1,3,2,3,2,2,3,3,1,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"150","2",5,3,2,1,0,0,2,"0","1","0","0","0","0","1","1","0","1","1","0","2",3,2,3,2,1,1,3,2,3,4,2,6,"3","1",2,4,"3","0",1,1,1,1,"1",2,4,"6",0,"1",0,0,0,0,1,0,0
"151","2",2,2,2,0,1,0,3,"0","0","0","0","1","1","1","1","0","0","0","0","2",3,1,4,1,1,1,3,2,2,3,3,2,"4","0",1,4,"4","0",1,0,0,1,"1",17,5,"6",0,"1",0,0,0,0,1,0,0
"152","2",2,2,3,0,0,0,2,"0","0","0","0","1","1","1","1","0","0","0","0","2",4,2,1,1,1,1,2,2,2,1,4,1,"4","0",1,4,"4","0",1,0,0,1,"1",44,5,"6",0,"1",0,0,0,0,1,0,0
"153","2",2,1,3,0,0,0,2,"0","1","0","0","1","0","1","0","0","0","0","0","1",1,1,1,4,1,1,1,1,2,2,2,1,"5","0",1,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"154","1",2,2,2,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",3,3,2,2,2,1,3,2,1,2,3,1,"3","1",1,4,"4","0",1,0,0,1,"1",7,5,"6",0,"1",0,0,0,0,1,0,0
"155","2",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,1,2,3,2,2,2,3,6,"3","1",1,4,"4","0",1,0,0,1,"2",16,5,"6",0,"0",0,0,0,0,0,1,0
"156","3",2,2,2,0,0,0,2,"0","1","0","0","0","1","0","0","0","0","0","0","1",2,4,3,2,1,1,1,2,2,1,3,1,"4","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"157","3",5,2,2,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,2,2,1,1,2,3,2,2,2,4,1,"3","0",2,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"158","2",5,3,2,0,0,0,2,"0","1","1","0","0","0","0","0","0","0","0","0","1",4,3,3,2,3,2,4,2,2,2,2,1,"4","1",5,4,"4","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"159","3",3,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,2,4,1,3,3,3,2,2,1,4,2,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"160","1",2,3,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","3",3,1,3,3,2,3,2,2,2,3,3,2,"3","1",2,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"161","3",2,2,3,0,0,0,2,"0","1","1","0","0","1","0","0","0","0","0","0","2",3,3,3,3,1,3,4,2,2,2,4,1,"3","0",4,2,"4","0",1,0,0,5,"6",0,0,"1",20,"1",0,0,0,0,1,0,0
"162","2",5,3,1,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","1",3,3,3,3,1,1,3,2,2,2,2,4,"4","1",1,4,"4","0",1,0,1,1,"1",5,5,"6",0,"1",0,0,0,0,1,0,0
"163","1",1,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,1,1,"2","1",1,4,"3","0",1,0,0,1,"5",9,5,"6",0,"0",0,0,0,0,0,1,0
"164","2",6,3,3,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,4,4,1,3,3,3,1,2,1,4,1,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"165","2",2,3,3,0,1,1,2,"1","1","1","0","1","1","1","0","0","1","0","0","2",3,4,2,3,3,1,3,2,2,3,3,1,"3","0",1,4,"4","0",1,0,0,1,"1",25,2,"6",0,"1",0,0,0,0,1,0,0
"166","1",4,1,1,0,0,0,1,"0","0","1","0","0","0","1","0","1","0","0","0","2",4,1,4,1,3,1,3,2,3,4,2,6,"2","0",1,4,"3","0",1,0,0,1,"1",15,5,"6",0,"0",0,0,0,0,1,0,0
"167","2",6,2,4,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,2,1,"4","0",1,4,"3","0",1,0,0,2,"1",5,5,"6",0,"1",0,0,0,0,1,0,0
"168","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","3",2,4,1,3,1,1,1,1,1,1,2,1,"3","1",1,4,"3","0",1,0,0,1,"1",27,5,"6",0,"1",0,0,0,0,1,0,0
"169","2",5,3,2,2,0,0,2,"1","0","0","1","0","1","1","1","0","0","0","0","1",2,3,1,2,1,2,3,2,2,4,3,1,"4","0",1,4,"4","0",1,0,0,1,"1",45,5,"6",0,"1",0,0,0,0,0,1,0
"170","2",2,2,5,0,0,0,4,"0","0","0","0","0","1","1","0","0","0","0","0","2",2,4,1,2,1,1,1,2,2,2,4,1,"4","0",1,4,"3","0",1,0,0,2,"1",13,6,"6",0,"1",0,0,0,0,1,0,0
"171","2",6,2,2,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,2,2,1,1,1,1,2,1,2,5,"2","0",1,4,"4","0",1,0,0,1,"1",7,5,"6",0,"1",0,0,0,0,1,0,0
"172","2",6,1,2,0,0,0,1,"0","1","0","1","0","1","0","0","0","0","1","0","2",4,3,3,1,2,1,3,2,2,4,1,1,"3","0",1,4,"3","0",1,2,0,2,"1",14,4,"6",0,"1",0,0,0,0,1,0,0
"173","2",3,1,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","3",4,1,4,1,1,2,1,3,2,2,4,1,"3","0",1,4,"3","0",2,0,0,1,"1",2,5,"6",0,"1",1,0,0,0,0,0,0
"174","2",2,1,3,0,0,0,2,"0","1","0","0","0","0","0","0","0","0","0","0","1",3,3,4,2,1,1,3,2,2,2,1,1,"4","1",1,4,"3","0",1,4,3,1,"1",18,5,"6",0,"1",0,1,0,0,0,0,0
"175","1",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","1","0","0","0","0","1",2,3,3,4,2,1,2,1,2,4,2,1,"3","1",1,4,"3","0",1,0,1,2,"1",25,4,"6",0,"0",0,0,0,0,0,0,1
"176","1",4,3,3,0,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","2",3,3,3,2,1,1,2,2,2,4,2,1,"3","1",1,4,"4","0",1,0,2,1,"1",20,5,"6",0,"0",0,0,0,0,1,0,0
"177","1",5,1,1,0,0,0,1,"0","0","1","1","0","0","1","1","0","0","0","0","3",4,1,2,1,3,1,4,3,1,3,4,1,"3","0",1,4,"3","0",1,0,0,1,"1",13,5,"6",0,"1",0,1,0,0,0,0,0
"178","3",4,2,2,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","2",3,2,3,1,1,2,3,2,2,1,2,5,"5","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"179","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,3,4,1,1,3,1,1,1,3,1,"3","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"180","2",2,1,1,0,0,0,1,"0","1","0","0","0","1","0","0","0","0","0","0","1",1,4,3,1,1,1,4,1,2,2,1,6,"2","1",1,4,"3","0",1,0,0,1,"1",9.5,4,"6",0,"1",0,0,1,0,0,0,0
"181","1",2,3,2,1,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",4,2,4,1,3,1,3,3,2,3,3,1,"4","1",2,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"182","3",2,1,1,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",4,3,3,2,3,1,3,2,1,4,3,1,"5","0",4,4,"3","0",4,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"183","3",1,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,3,2,3,2,3,1,1,2,3,1,"2","0",4,4,"3","0",2,2,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"184","2",3,3,2,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","3",3,3,3,1,2,2,4,2,3,2,3,1,"4","0",1,4,"4","0",1,0,0,1,"1",38,5,"6",0,"1",0,0,0,0,1,0,0
"185","2",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,4,1,1,1,1,1,1,2,5,"3","1",4,4,"2","0",1,0,2,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"186","1",5,3,1,0,0,0,2,"0","1","1","0","0","1","1","1","0","0","0","0","2",2,4,3,2,1,1,3,2,1,1,4,6,"5","1",1,4,"3","0",1,2,0,1,"2",6,5,"6",0,"1",0,0,0,0,0,0,1
"187","2",2,2,1,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","3",2,3,2,2,1,1,4,2,1,2,3,5,"3","0",1,4,"3","0",1,0,0,1,"1",10,5,"6",0,"1",0,0,0,0,1,0,0
"188","2",2,1,3,0,0,0,2,"0","1","1","0","0","0","1","1","0","0","0","0","2",4,1,2,1,1,1,4,2,2,2,4,6,"2","0",1,4,"1","0",1,0,0,2,"1",50,6,"6",0,"0",0,0,0,0,0,1,0
"189","3",2,3,3,1,0,0,6,"0","1","0","0","1","1","1","1","0","0","0","0","2",1,4,3,2,1,1,1,1,2,2,3,1,"4","1",2,4,"4","0",1,0,0,3,"6",0,0,"6",0,"0",0,0,0,0,0,1,0
"190","3",2,3,4,0,0,0,5,"0","0","1","0","0","1","1","1","0","0","0","0","2",3,4,3,3,1,1,1,1,2,2,2,1,"4","0",1,4,"3","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"191","2",2,1,1,0,0,0,1,"0","1","1","0","0","0","1","1","0","0","0","0","2",3,3,1,3,1,1,3,2,2,3,2,2,"3","1",1,4,"3","0",2,15,2,1,"3",1,5,"6",0,"1",0,0,0,0,1,0,0
"192","2",2,1,1,0,0,0,1,"0","1","1","1","1","1","1","1","1","1","1","1","2",3,3,3,1,3,4,4,3,2,4,1,5,"3","0",1,4,"3","0",2,1,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"193","3",5,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",3,2,3,1,1,2,2,2,3,3,4,1,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"194","2",2,2,2,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,3,3,1,1,3,1,1,1,2,1,"3","1",1,4,"3","0",1,0,0,1,"1",12,4,"6",0,"1",0,0,0,0,1,0,0
"196","3",5,1,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,4,3,3,1,1,2,1,1,1,2,1,"2","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"197","2",5,3,2,0,0,0,2,"0","0","1","1","0","1","1","1","0","0","0","0","3",4,4,3,4,1,1,3,2,3,3,4,1,"4","0",1,4,"4","0",2,0,1,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"198","2",5,2,4,0,0,0,3,"0","0","1","0","0","0","1","1","0","0","0","0","2",3,3,2,1,4,2,3,3,3,3,1,1,"4","0",1,4,"4","0",1,0,0,1,"1",11,5,"6",0,"1",0,1,0,0,0,0,0
"199","2",5,1,1,0,0,0,1,"0","0","1","0","1","0","1","0","0","0","0","0","1",3,3,3,3,2,1,3,1,2,2,1,1,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"200","1",5,1,1,0,0,0,1,"1","1","1","1","0","0","1","1","0","0","0","0","3",4,3,3,2,3,2,3,2,2,3,2,6,"3","0",1,4,"4","0",1,2,2,1,"1",3,5,"6",0,"1",0,1,0,0,0,0,0
"201","1",5,2,1,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","3",4,2,4,1,1,2,2,2,2,2,4,6,"3","0",1,4,"3","0",1,0,0,1,"1",7,5,"6",0,"1",0,1,0,0,1,0,0
"202","2",2,2,1,0,0,0,2,"0","1","0","1","0","1","1","0","0","0","0","0","2",4,2,3,1,3,3,3,2,2,1,4,6,"3","0",1,4,"3","0",2,10,0,1,"4",44,5,"6",0,"1",0,0,0,0,1,0,0
"203","3",2,1,2,0,0,0,1,"0","0","0","0","0","1","1","0","0","0","0","0","2",3,4,3,3,2,1,2,1,1,2,1,1,"1","0",5,4,"3","0",1,0,0,2,"1",10,3,"6",0,"1",0,0,0,0,1,0,0
"204","3",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,2,4,4,2,1,3,1,2,3,2,8,"4","1",4,4,"4","0",1,1,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"205","3",5,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,2,2,3,1,1,1,1,1,4,1,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"206","2",5,3,4,0,1,2,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,3,2,3,3,2,1,1,3,1,1,"4","0",1,4,"3","0",1,0,0,1,"1",16,5,"6",0,"1",0,0,0,0,1,0,0
"207","2",5,3,2,0,2,0,2,"1","0","1","0","0","0","1","0","0","0","0","0","3",3,3,3,2,3,1,2,2,2,2,3,1,"4","0",1,4,"4","0",1,2,0,1,"1",40,3,"6",0,"1",0,0,0,0,1,0,0
"208","2",6,1,1,0,0,0,2,"0","1","1","1","0","1","1","1","0","0","0","0","1",1,3,1,3,1,1,2,2,2,4,1,1,"3","0",1,4,"4","0",2,2,0,1,"3",5,5,"6",0,"1",0,0,0,0,1,0,0
"209","2",5,2,3,0,0,0,2,"0","0","1","0","0","0","1","0","0","0","0","0","2",4,3,3,2,2,2,3,2,2,2,2,1,"4","0",1,4,"3","0",1,0,0,1,"3",16,4,"6",0,"1",0,0,0,0,1,0,0
"210","2",5,3,3,0,1,1,3,"0","0","1","0","0","1","1","1","0","0","0","0","2",3,3,2,1,2,1,3,2,2,2,3,1,"4","0",1,4,"3","0",1,0,1,2,"1",40,1,"6",0,"1",0,0,0,1,1,0,0
"211","2",5,3,3,0,0,0,3,"0","0","1","1","0","0","0","0","0","0","0","0","3",3,3,4,1,4,1,3,2,2,2,4,1,"3","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"212","3",4,2,3,0,0,0,2,"0","1","1","1","0","0","1","0","0","0","0","0","2",3,3,3,2,3,1,3,2,2,2,3,1,"5","1",2,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"213","2",2,3,2,1,1,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,3,2,2,3,1,3,2,2,2,3,1,"4","1",2,4,"3","0",1,0,0,1,"1",10,4,"6",0,"0",0,0,0,0,0,1,0
"214","2",2,3,2,0,2,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,2,3,2,1,2,1,1,2,2,1,"4","1",2,4,"3","0",1,0,0,2,"1",7,3,"6",0,"1",0,0,0,0,0,0,1
"215","3",2,3,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","2",1,4,1,2,1,2,3,1,1,4,2,1,"3","0",4,4,"1","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"216","2",2,2,2,0,0,0,2,"1","0","0","0","0","1","0","0","0","0","0","0","3",1,4,1,1,1,1,1,1,1,2,1,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,0,0,1
"217","2",2,2,1,0,0,0,1,"0","1","1","1","0","1","1","1","0","0","1","0","3",4,2,3,1,3,4,4,2,2,2,4,2,"2","0",1,4,"3","0",1,1,1,1,"1",13,5,"6",0,"1",0,1,0,0,0,0,0
"218","3",1,1,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",1,4,1,4,1,1,1,1,1,1,2,1,"3","0",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"219","3",5,2,3,0,0,0,2,"0","0","1","1","0","1","1","0","1","1","0","1","3",1,3,3,3,1,1,3,2,2,3,2,2,"4","0",1,4,"4","0",1,2,1,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"221","2",2,2,3,0,0,0,3,"0","0","0","1","0","0","1","0","0","0","0","0","3",4,1,4,1,2,4,4,2,3,4,1,1,"4","0",1,4,"3","0",2,0,2,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"222","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,1,1,3,1,1,2,2,3,"3","1",1,4,"3","0",1,0,0,1,"1",3,5,"6",0,"1",0,0,0,0,1,0,0
"223","2",2,2,1,0,0,2,1,"0","0","0","0","0","1","1","0","0","0","0","0","2",4,3,4,1,2,1,1,2,1,2,4,1,"5","1",5,4,"4","0",1,0,0,2,"1",15,3,"6",0,"0",0,0,0,0,1,0,0
